id,decision,exclusion_criterion,confidence,reasoning
9NKIZJ2W,Exclude,E2,80,"The abstract mentions application in manufacturing, but the introduction also lists other fields like biology and environmental science."
9NRUGEZA,Exclude,E2,100,"The abstract discusses the application of a scheduling method in 5G networks for emergency services, which is outside the manufacturing industry."
9UARHU5R,Exclude,E2,100,"The abstract discusses applications of deep learning in healthcare (COVID-19 pandemic), which is outside the manufacturing industry."
9UH4Y4QE,Exclude,E2,100,"The abstract discusses a federated learning application in building energy management, which is outside the manufacturing industry."
9V7NMWKG,Exclude,E2,100,"The abstract discusses an application of federated learning in healthcare, not manufacturing."
9VAE4HII,Exclude,E2,80,"The abstract mentions FL application in healthcare and smart manufacturing, which are outside the review scope unless they explicitly discuss transferable models to manufacturing"
9VWM687T,Exclude,E2,100,"The abstract itself provides clear evidence for E2: FL application outside manufacturing (healthcare, finance, etc.) unless they explicitly discuss transferable models to manufacturing"
9W6EAN57,Exclude,E2,80,"The abstract discusses federated learning in Industry 4.0, but the focus is on mitigating privacy breaches and using blockchain technology for secure data storage, rather than a real implementation of FL in manufacturing."
9X7ACWGD,Exclude,E2,80,"The abstract discusses FL application in cybersecurity, not manufacturing."
9XKXTI6A,Exclude,E2,100,The abstract discusses a financial system application without mentioning transferable models to manufacturing.
9YTN3PS4,Exclude,E2,80,The abstract discusses FL application outside manufacturing (healthcare and finance) without mentioning transferable models to manufacturing.
A2MXP484,Exclude,E2,80,"The abstract discusses federated learning in the context of industrial predictive maintenance, but it is not a manufacturing industry application per se."
A2UHW9VT,Exclude,E2,100,"The abstract discusses IoT forensics and security in various fields, but does not mention federated learning or manufacturing."
A3DCY5W7,Exclude,E2,100,"The abstract discusses the application of zero-click attacks and zero-trust architecture in Android system components and media processing libraries, which is outside the manufacturing industry."
A46N2BN4,Exclude,E2,100,"The abstract discusses an application of federated learning in IoT security, which is outside the manufacturing domain."
A4KXNUSC,Exclude,E2,100,"The abstract discusses applications outside manufacturing (intrusion detection, defect identification, predictive maintenance) unless they explicitly discuss transferable models to manufacturing"
A5BTKNUB,Exclude,E2,100,"The abstract explicitly states that the application is in IIoT and Android malware detection, which falls under healthcare/finance unless they discuss transferable models to manufacturing."
A5GBBYMR,Exclude,E2,100,"The abstract discusses cloud computing and service composition, which is outside the manufacturing domain."
A5GF2M3F,Exclude,E2,80,"The abstract discusses the pharmaceutical ecosystem and NIPTE’s role in addressing ontological fragmentation, which is outside manufacturing."
A5WS6I5N,Exclude,E2,100,"The abstract discusses anomaly detection in VANETs, which is outside the manufacturing industry."
A7E8H8C3,Exclude,E2,100,"The abstract discusses an application of federated learning in Industrial Internet of Things (IIoT) communication security, which is outside the manufacturing domain."
A99SMRDF,Exclude,E2,100,"The abstract itself provides clear evidence that the application is outside manufacturing (healthcare, finance, etc.)"
A9MG9ZMR,Exclude,E2,100,"The abstract discusses AI applications in the circular economy, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
AANPKJRI,Exclude,E2,100,"The abstract discusses federated learning in Extended Reality (XR) systems, which is outside the manufacturing industry."
ACF4DZLW,Include,,80,"The abstract discusses the application of federated learning in industrial IoT, which is a manufacturing context."
AEC4Z6UA,Exclude,E2,80,"The abstract discusses the application of federated learning in IoT and smart cities, but it is not a real implementation in manufacturing."
AF2DIAC4,Include,,100,"The abstract discusses a real, applied implementation of federated learning in manufacturing industries."
AFVNVIRN,Exclude,E2,80,"The abstract discusses an application of federated learning in IoT edge computing, which is outside the manufacturing domain."
AHUQHV3E,Include,,80,"The abstract discusses federated learning in the context of manufacturing processes, which is within the review scope."
AI7KLQEL,Exclude,E2,80,"The abstract discusses federated blockchain and machine learning in the context of Industrial Internet of Things (IIoT) security, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing"
AIEZHJKC,Include,,80,The abstract discusses a real application of federated learning in manufacturing.
AILRFYW9,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
AJADN2BP,Exclude,E2,100,"The abstract discusses a collaborative multi-party encryption scheme for energy IoT infrastructures, which is outside the manufacturing domain."
ALAYL6UE,Exclude,E2,100,"The abstract discusses smart city applications of Digital Twins and Federated Learning, but only mentions manufacturing as one possible sector where DTs have been successful."
ALD8HPG5,Exclude,E2,100,"The abstract discusses a platform for agriculture, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
ALL2G5GG,Exclude,E2,100,The abstract discusses transportation research outside of manufacturing.
AMS9N2SN,Exclude,E2,80,"The abstract explicitly states that the application is in IIoT systems, which are related to manufacturing, but the focus is on defending against poisoning attacks rather than a real implementation of federated learning."
AMWNCAEJ,Exclude,E2,100,"The abstract discusses federated learning in the context of social media platforms and cybersecurity, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
AMYK3236,Exclude,E2,100,"The abstract is about 5G networks and connected vehicles, which is outside the manufacturing industry."
AN73XBRL,Exclude,E2,100,The abstract discusses edge computing and 6G network applications outside manufacturing.
APLJ26U9,Exclude,E2,80,"The abstract explicitly discusses applications in healthcare monitoring and environmental sensing, which are outside manufacturing unless they discuss transferable models to manufacturing."
APM74VA4,Exclude,E2,100,"The abstract discusses Digital Twins in various sectors including healthcare, which is outside the review scope of manufacturing unless they explicitly discuss transferable models to manufacturing."
ARJRP3TR,Exclude,E2,100,"The abstract discusses the application of AI and ML in Fault Detection and Diagnosis for Electric Vehicles, which is outside the manufacturing domain."
ARZUJU6N,Exclude,E2,80,"The abstract explicitly discusses federated learning application outside manufacturing (healthcare, finance, etc.)"
AS6988KE,Exclude,E2,100,"The abstract explicitly discusses FML in healthcare, finance (traffic management), and environmental monitoring, which are outside manufacturing unless they discuss transferable models to manufacturing."
ATCDYK2P,Exclude,E2,100,"The abstract discusses the application of federated learning in transportation manufacturing systems, which is outside the review scope."
AURB5MQE,Exclude,E2,100,"The abstract discusses a systematic literature review of program analysis for distributed systems in general, not specifically in manufacturing."
AVBTI6IM,Exclude,E2,100,"The abstract discusses federated learning applications outside manufacturing (healthcare, finance, etc.)"
AXZ8VX5T,Exclude,E2,100,The abstract discusses an application outside manufacturing (healthcare implied by TinyML and IoT device in industrial context) unless they explicitly discuss transferable models to manufacturing
AYFZ84Y7,Exclude,E2,80,The abstract explicitly mentions FL application in manufacturing as one of the areas where it can solve problems that other PETs are unable to solve.
AYXBV9R7,Exclude,E2,100,"The abstract discusses the application of deep learning frameworks for intrusion detection in IoT networks, which is outside the manufacturing industry."
AZN682H4,Exclude,E2,100,"The abstract discusses metaverse experiences and AI-driven immersive applications in XR sessions, which is outside the manufacturing industry."
AZVPAXXE,Exclude,E2,100,"The abstract discusses Federated Reinforcement Learning (FRL) in the context of edge-cloud systems and IoT-driven streaming workloads, which is outside manufacturing."
B254RASP,Exclude,E2,100,"The abstract discusses a privacy-preserving intrusion detection system for IIoT in 6G settings, which is outside the manufacturing domain."
B27CFN9K,Exclude,E2,100,"The abstract discusses applications of blockchain and machine learning in various industries, including finance, medicine, supply chain, and security, which is outside the scope of manufacturing unless they explicitly discuss transferable models to manufacturing."
B2F4Q6CW,Exclude,E2,100,"The abstract discusses quantum algorithms for scheduling problems in a general sense, without any mention of manufacturing or transferable models to manufacturing."
B5TS35T4,Exclude,E2,80,The abstract discusses federated learning in a general context without explicitly mentioning manufacturing or transferable models to manufacturing.
B6TGH28E,Exclude,E2,80,"The abstract discusses AI-based IDS solutions for IIoT contexts, which is outside the manufacturing domain."
B725QZBR,Exclude,E2,100,"The abstract discusses a federated learning application in cybersecurity, not manufacturing."
B76MQS2S,Exclude,E2,100,"The abstract explicitly states the application is outside manufacturing (healthcare monitoring and industrial IoT) unless they discuss transferable models to manufacturing, but there is no mention of such discussion."
B7JNGWVU,Exclude,E2,80,"The abstract discusses an application of federated learning outside manufacturing (healthcare, finance, etc.)"
B7U3GLHS,Exclude,E2,100,The abstract itself provides clear evidence for E2: FL application outside manufacturing (healthcare is implied by the mention of 'Clinical trial registration').
B7U9ZPTQ,Exclude,E2,100,"The abstract discusses AI applications in healthcare, food, fragrance, which are outside manufacturing unless they explicitly discuss transferable models to manufacturing"
B7XSE8XF,Exclude,E5,80,"The abstract describes a literature review/survey without own contribution, as it only outlines key accomplishments and future research paths through detailed literature review."
B7XXVWIZ,Exclude,E2,100,"The abstract discusses a challenge and proposed approach for multi-cloud environments, which is outside the manufacturing domain."
BB2LSZX3,Exclude,E2,80,The abstract mentions FL application outside manufacturing (healthcare and industrial applications) without discussing transferable models to manufacturing.
BBGDA3NY,Exclude,E2,100,The abstract discusses applications of AI in renewable energy systems outside manufacturing.
BCSQ5G5B,Exclude,E2,80,"The abstract discusses a federated learning application in IIoT applications, but the focus is on security and defense against backdoor attacks rather than transferable models to manufacturing."
BDFJI5V8,Exclude,E2,100,"The abstract discusses the application of a machine learning model in the Internet of Vehicles (IoV) environment, which is outside manufacturing."
BDZTXST7,Exclude,E2,100,"The abstract discusses a machine learning approach for cyberattack detection in IoT networks, which is outside the scope of manufacturing."
BE5PD4YB,Exclude,E2,80,"The abstract mentions the automotive industry, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing"
BEGC93YT,Exclude,E2,100,"The abstract discusses cloud computing systems in general, not specifically federated learning in manufacturing."
BGL5AVZB,Exclude,E2,100,"The abstract discusses distributed machine learning in general, without any mention of federated learning or its application to manufacturing."
BH89FTP8,Exclude,E2,100,"The abstract discusses FL in the context of IoT security, but does not explicitly discuss transferable models to manufacturing."
BHJVPDKD,Exclude,E2,80,"The abstract discusses federated learning in a water treatment plant, which is outside the manufacturing industry."
BJKGRYN2,Exclude,E2,100,"The abstract explicitly states that the application is in healthcare, not manufacturing."
BLGAX3E4,Exclude,E2,80,"The abstract discusses a deep reinforcement learning approach optimized through trust region strategies for addressing adaptive control challenges in high-dimensional continuous action spaces, which is outside the manufacturing domain."
BLMEAAD6,Exclude,E2,80,"The abstract discusses federated learning in the context of smart cities and waste management, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
BMJMWPZD,Exclude,E2,80,"The abstract discusses federated learning application outside manufacturing (healthcare of IIoT devices), unless they explicitly discuss transferable models to manufacturing"
BNDNQTDR,Exclude,E2,100,The abstract discusses an application of federated learning outside manufacturing (cybersecurity in IIoT systems)
BP7M56JK,Exclude,E2,80,"The abstract mentions FL application outside manufacturing (healthcare, finance, etc.) unless they explicitly discuss transferable models to manufacturing"
BPWWXM3S,Exclude,E2,80,"The abstract discusses the application of a quantum-inspired algorithm in AI and ML, which is outside the manufacturing domain."
BQCCZGAX,Exclude,E2,100,"The abstract explicitly states that the FL application is in medical applications, outside manufacturing."
BR3NELBN,Exclude,E2,100,The abstract itself provides clear evidence for E2: FL application outside manufacturing (healthcare) unless they explicitly discuss transferable models to manufacturing
BRYFV84E,Exclude,E2,100,"The abstract discusses AI/ML/DL applications in IIoT/OT networks, but does not mention manufacturing or transferable models to manufacturing."
BSPGBPQT,Exclude,E2,80,"The abstract discusses FL in IoT applications outside manufacturing, such as medical applications."
BTDRKXIX,Exclude,E2,100,"The abstract discusses cybersecurity in 5G-enabled IoT networks, which is outside the manufacturing domain."
BU33GR2T,Exclude,E2,100,"The abstract itself provides clear evidence for E2: FL application outside manufacturing (healthcare, finance, etc.) unless they explicitly discuss transferable models to manufacturing"
BW4QESYI,Exclude,E2,100,"The abstract discusses a wormhole attack detection framework for Network Control Systems and Wireless Sensor Networks, which is outside the manufacturing domain."
BWJ6A4RI,Exclude,E2,80,"The abstract discusses federated learning in the context of disability employment matching, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
BWREZ4WI,Include,,80,"The abstract discusses a real applied implementation of federated learning in manufacturing (Industrial Internet of Things), which is the review scope."
BWWTKE45,Exclude,E2,80,"The abstract discusses an anomaly detection approach for industrial systems, but does not explicitly discuss transferable models to manufacturing."
BXYIDVUB,Exclude,E2,80,"The abstract discusses a federated learning application outside manufacturing (cyber and physical datasets), but does not explicitly discuss transferable models to manufacturing."
BZK4DUN3,Exclude,E2,80,"The abstract discusses a decentralized federated learning framework, but it does not explicitly discuss transferable models to manufacturing."
BZQK7ZW5,Exclude,E2,80,"The abstract discusses federated learning in general, but does not explicitly mention manufacturing or transferable models to manufacturing."
C26I8KGU,Exclude,E2,100,"The abstract discusses urban informatics in general, not specifically manufacturing or transferable models to manufacturing."
C2LBSW33,Exclude,E2,80,"The abstract discusses a federated learning application in Cyber-Physical Systems (CPS), which is outside the manufacturing industry."
C3VTI85G,Exclude,E2,100,"The abstract discusses application of AI in Carbon Capture, Utilization, and Storage (CCUS) which is outside manufacturing."
C4WR8EDM,Exclude,E2,80,"The abstract discusses an application of federated learning outside manufacturing (industrial automation and IoT security), which matches exclusion criterion E2."
C5VFGT72,Exclude,E2,100,"The abstract discusses applications of federated learning in healthcare (neurodegenerative diseases and autoimmune disorders), not manufacturing."
C5Y3ZL4P,Exclude,E2,100,"The abstract discusses a blockchain framework for IoT security, which is outside the manufacturing domain."
C645WB3H,Exclude,E2,100,"The abstract discusses IoT threat detection in business operations, which is outside the manufacturing industry."
C682CYV4,Exclude,E2,90,"The abstract discusses FL in a general sense and its application to IoT devices, but it does not explicitly discuss transferable models to manufacturing."
C6GVPKC5,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
C774P4E5,Exclude,E2,80,"The abstract discusses the application of AI-enabled digital twins in various industries including healthcare, energy, smart transportation and smart cities, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing"
C89WCQU2,Exclude,E2,80,"The abstract explicitly discusses FL application outside manufacturing (healthcare is not mentioned but IIoT environments are, which could be healthcare-related)"
C8ZQU83G,Exclude,E2,80,"The abstract mentions that the study is based on four datasets from Industry 4.0, but it does not explicitly discuss transferable models to manufacturing."
C9P5FK3L,Exclude,E2,80,"The abstract discusses anomaly detection in IoT-based ICSs, which is outside the manufacturing domain."
C9YXCK7I,Exclude,E2,80,"The abstract discusses digital twins and machine learning in logistics, which is outside the manufacturing domain."
CAP5UCY7,Exclude,E2,100,The abstract explicitly discusses FL application outside manufacturing (healthcare use case)
CBAY7JPB,Exclude,E2,80,"The abstract mentions applications like smart cities and personalized healthcare, which are outside manufacturing unless they explicitly discuss transferable models to manufacturing."
CBNBL63Q,Exclude,E2,80,"The abstract mentions applications outside manufacturing (healthcare, autonomous vehicles, industrial IoT), but does not discuss transferable models to manufacturing."
CCWXVTGK,Exclude,E2,80,"The abstract mentions application in industrial IoT, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
CDREVBF4,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
CEJQW4KS,Include,,80,"The abstract discusses a real, applied implementation of federated learning in manufacturing industries."
CFCV595B,Exclude,E2,100,"The abstract discusses federated learning application outside manufacturing (healthcare, finance, etc.)"
CFFYJTWX,Exclude,E2,80,"The abstract discusses a Federated Learning application in the Industrial Internet of Things (IIoT) for intrusion detection, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
CIL9FCMI,Exclude,E2,100,"The abstract discusses AI applications in sustainable agriculture, which is outside the review scope of manufacturing."
CIUBEIXD,Exclude,E2,100,"The abstract explicitly states that the application is in industry 5.0, but it does not discuss transferable models to manufacturing."
CJ9XKK6D,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
CJEWF5PX,Exclude,E2,80,"The abstract explicitly states that the FL application is in healthcare (pharmaceutical production) and finance (automotive, electronics), but mentions transferable models to manufacturing."
CJH7EPQA,Exclude,E2,100,"The abstract discusses federated learning in the context of IoT security and real-time applications, which is outside manufacturing."
CJLUS6QH,Exclude,E2,100,"The abstract discusses a data cleaning tool for IoT and big data, but does not mention federated learning or manufacturing."
CL74N3ZG,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
CLQ5MBD4,Exclude,E2,100,"The abstract discusses the application of DLT and AI in Supply Chain Management, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
CM34JBM9,Exclude,E2,100,"The abstract discusses the application of Foundation Models in various sectors, but does not explicitly mention transferable models to manufacturing."
CM4RCI8A,Exclude,E2,100,"The abstract discusses federated learning in the context of 6G wireless networks and smart factories, which is outside the manufacturing industry."
CNRSWGUL,Exclude,E2,80,"The abstract mentions applications in medicine, finance, and manufacturing, but the focus is on data analysis rather than model transfer to manufacturing."
CNUSJ998,Exclude,E2,100,"The abstract discusses Generative Artificial Intelligence (GenAI) and Large Language Models (LLMs) in renewable energy and smart grids, which is outside the manufacturing domain."
CQL55MAR,Exclude,E2,80,"The abstract discusses the application of pre-trained foundation models in IIoT, but does not explicitly discuss transferable models to manufacturing."
CST8ZG2E,Exclude,E2,80,"The abstract explicitly discusses an application outside manufacturing (healthcare, finance, etc.)"
CSXPJIZ4,Exclude,E2,100,"The abstract discusses AI applications in the pharmaceutical industry, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
CTQW45WN,Exclude,E2,80,"The abstract discusses a privacy-preserving learning mechanism for industrial IoT environments, which is outside the manufacturing domain."
CUL2V4T8,Exclude,E2,100,"The abstract discusses a real-time digital twin framework for security analysis in short video networks, which is outside the manufacturing industry."
CV3IP956,Include,,80,"The abstract discusses a real-world federated learning application in manufacturing, specifically addressing data distribution complexities and heterogeneity."
CV74KDA4,Include,,80,"The abstract discusses federated learning in the context of smart manufacturing and industrial AI, addressing data privacy, ownership, and security concerns."
CVI7GDYP,Exclude,E2,80,"The abstract mentions application of federated learning outside manufacturing (healthcare, finance, etc.)"
CVRDIMI9,Exclude,E2,100,"The application is outside manufacturing, as it deals with unmanned ground vehicles in smart factories and warehouses."
CVXGVZUI,Exclude,E2,100,"The abstract discusses a cyber threat intelligence system for security operations centers, IoT environments, and financial cybersecurity, which is outside the manufacturing industry."
CX65S8FU,Exclude,E2,100,"The abstract is about 6G wireless networks and intrusion detection, which is outside the manufacturing industry."
CXE3GWEL,Exclude,E2,100,The abstract discusses a healthcare application and does not mention manufacturing or transferable models to manufacturing.
CXE3SFJA,Include,,80,"The abstract discusses a federated learning framework for manufacturing, addressing challenges specific to the industry."
CXIZ2J6F,Exclude,E2,100,"The abstract discusses Industrial Internet of Things (IIoT) and cyberattacks, which is outside the manufacturing domain."
CXRSEU6N,Exclude,E2,100,"The abstract explicitly states that GenAI applications are discussed in finance, healthcare, education, and energy sectors."
CYIIGCTQ,Exclude,E2,100,"The abstract discusses a framework for material procurement management optimization in the semiconductor manufacturing industry, which is outside the scope of federated learning in manufacturing."
CZLUD6TH,Exclude,E2,80,"The abstract discusses federated learning in vehicular edge computing, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
CZQ5XQR6,Include,,100,"The abstract discusses a federated learning paradigm for IIoT deployment in large-scale industrial environments, which is relevant to the review scope."
D23KDN49,Exclude,E2,80,The abstract discusses a manufacturing application but focuses on control techniques and real-time process adaptation rather than federated learning.
D3X2E99S,Exclude,E2,80,"The abstract discusses FL application in healthcare, transportation, energy, and surveillance systems, which are outside manufacturing."
D5HBT46P,Exclude,E2,80,"The abstract discusses federated reinforcement learning in the context of Mobility-as-a-Service (MaaS), which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
D74KJVMW,Exclude,E2,80,"The abstract discusses a federated learning application in industrial IoT, but it is not explicitly related to manufacturing."
D9FCEMTG,Exclude,E2,80,"The abstract discusses a task-service-HCI method and RL-TTFO system architecture for digital transformation of microenterprises in the professional organizing industry, which is outside manufacturing."
DA4GM56Q,Exclude,E2,80,"The abstract discusses computation offloading and edge-to-cloud computing infrastructures, but does not mention manufacturing or any transferable models to manufacturing."
DAC7SKX8,Exclude,E2,80,"The abstract discusses an application of federated learning in finance (accounting information processing), which is outside the manufacturing industry."
DDELQPXZ,Exclude,E2,100,"The abstract is about healthcare, not manufacturing."
DDIBMX4W,Exclude,E2,80,"The abstract discusses IoT and edge computing, which is outside the manufacturing domain."
DDLX7P83,Exclude,E2,100,"The abstract discusses scientific data governance in general, without any mention of manufacturing or transferable models to manufacturing."
DDWX6BYX,Include,,90,"The abstract discusses a federated learning application in the manufacturing industry, specifically for condition monitoring in ultrasonic metal welding."
DE7GIHKT,Exclude,E2,100,"The abstract discusses the application of machine learning in the Internet of Everything (IoE) environment, which is outside manufacturing."
DFDZS483,Exclude,E2,80,"The abstract discusses Digital Twins in various industries, but the focus is on AI-driven reasoning and distributed environments, not federated learning in manufacturing."
DGQYGLNK,Exclude,E2,100,The abstract discusses an application of federated learning outside manufacturing.
DI5G7J8Q,Exclude,E2,80,"The abstract discusses an application of federated learning in a non-manufacturing context (inventory optimization for aerospace components and semiconductor wafers), but does not explicitly discuss transferable models to manufacturing."
DI9LQHSQ,Exclude,E2,100,"The abstract discusses a model for distributed computing in the Internet of Everything (IoE) environment, which is outside manufacturing."
DIY99Z3U,Exclude,E2,80,"The abstract discusses cognitive computing in a general sense, without any mention of manufacturing or transferable models to manufacturing."
DJ8SLUN9,Exclude,E2,100,"The abstract discusses federated learning in general, without any mention of manufacturing or transferable models to manufacturing."
DLJUCY3E,Exclude,E2,80,"The abstract discusses ML applications in various sectors, including manufacturing, but the focus is on general principles and future trends rather than a specific implementation of federated learning in manufacturing."
DMRQ8L7R,Include,,80,"The abstract discusses a federated learning application in industrial settings, which is relevant to manufacturing."
DNJ76RXD,Exclude,E2,100,"The abstract discusses the applications of GenAI in manufacturing, but it does not explicitly discuss transferable models to manufacturing."
DNW84WAN,Exclude,E2,100,"The abstract discusses an application of federated learning in IoT, which is outside the manufacturing domain."
DPJ9ZFEG,Include,,100,"The abstract discusses a federated learning method for process monitoring in manufacturing, which aligns with the review scope."
DQMRK7RC,Exclude,E2,80,"The abstract mentions FL application in healthcare and finance, which are outside manufacturing unless they explicitly discuss transferable models to manufacturing."
DTX8B3RR,Exclude,E2,80,"The abstract discusses FL in the IIoT context, but does not explicitly mention transferable models to manufacturing."
DVRRKREG,Include,,80,The abstract discusses a federated learning application in manufacturing.
E3NTV2BH,Include,,90,"The abstract describes a real applied implementation of federated learning in manufacturing, specifically in ceramic tile manufacturing."
E4KB6KD5,Exclude,E2,100,"The abstract discusses federated learning in an Industrial Internet of Things (IoT) context, which is outside the manufacturing industry."
E7RBAPXM,Exclude,E2,100,The abstract discusses Edge AI applications in various industries outside manufacturing.
E9GXAAAG,Exclude,E2,100,"The abstract discusses federated learning in the context of mobile communication and IoT security, which is outside the manufacturing industry."
EBNKTQUZ,Exclude,E2,100,"The abstract discusses a deep learning approach for DDoS detection in Software-Defined Networking (SDN), which is outside the manufacturing domain."
EBZG8I64,Exclude,E2,100,"The abstract discusses a federated learning application in the Internet of Things (IoT), which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
EC2TUTUX,Exclude,E2,100,"The abstract discusses a security architecture for wireless sensor networks in Industry 4.0 and critical infrastructure, but does not mention federated learning or manufacturing."
ECDMAMDF,Exclude,E2,100,"The abstract discusses blockchain networks and consensus protocols, which is outside the manufacturing domain."
ECNJRHQL,Include,,80,"The abstract discusses federated learning in manufacturing (Industrial Internet of Things), which is within the review scope."
EDQ6USZQ,Exclude,E2,80,The abstract discusses federated learning in the context of edge intelligence and does not explicitly mention manufacturing or transferable models to manufacturing.
EJHWIXBV,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
EJIL3HXT,Exclude,E2,100,"The abstract discusses blockchain, AI, and cloud computing applications outside manufacturing."
EJMPPEVT,Exclude,E2,100,"The abstract discusses a comprehensive review of the German energy transition, which is outside the manufacturing industry."
EKNC8YUK,Include,,100,"The abstract explicitly discusses a real-world application of federated learning in manufacturing (electric vehicles), which is the focus of the review."
ELLSEHQ3,Exclude,E2,100,The abstract explicitly discusses a federated learning application in healthcare.
EP6L2QPG,Exclude,E2,100,"The abstract discusses Mist Computing and its applications, but does not mention manufacturing or federated learning in manufacturing."
EPND8XRG,Exclude,E2,100,"The abstract discusses a DDoS attack on the IoT ecosystem, which is outside manufacturing."
ERIDEXL9,Exclude,E2,80,"The abstract discusses federated learning application in a non-manufacturing context (household appliances), but mentions transferable models to manufacturing."
ETGXEBYM,Include,,80,"The abstract discusses a federated learning framework in the context of Industrial IoT, which is relevant to manufacturing."
ETN7WE5L,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
EVRRST6T,Exclude,E2,80,"The abstract discusses transfer learning for industrial IoT, which is outside the manufacturing scope unless they explicitly discuss transferable models to manufacturing"
EWSX2FX3,Include,,80,"The abstract discusses a real, applied implementation of federated learning in manufacturing industries."
EWXA67JA,Exclude,E2,100,"The abstract discusses a mobility-aware TSCH framework for mobile IIoT scenarios, which is outside the manufacturing industry scope of the review."
EZ867NNV,Exclude,E5,100,The abstract describes a systematic literature review without own contribution
EZEV7YBG,Exclude,E2,100,"The abstract discusses applications of federated learning outside manufacturing (healthcare, smart cities), and does not mention transferable models to manufacturing."
EZGJTZFU,Exclude,E2,100,"The abstract mentions application of federated learning in tobacco warehousing, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
EZJQ4MK9,Exclude,E2,100,"The abstract discusses a federated learning application in healthcare (IoMT), not manufacturing."
EZM2MP9K,Exclude,E2,100,"The abstract discusses FL application in IDS, which is outside manufacturing."
F22YC5TG,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
F32ZQXYI,Exclude,E2,100,The abstract discusses the application of machine learning to corporate bankruptcy prediction in finance.
F3J5WX5R,Exclude,E2,100,"The abstract discusses a security model for IoT networks, which is outside the manufacturing domain."
F3MJ38BP,Exclude,E2,100,"The abstract discusses federated learning application outside manufacturing (healthcare, finance, etc.)"
F4JTSMSZ,Exclude,E2,80,"The abstract discusses federated learning in manufacturing, but it is focused on a specific application (CAPP) and does not discuss transferable models to other areas of manufacturing."
F5L8QXC2,Exclude,E2,100,"The abstract discusses the relationship between disruptive digital technologies and inter-firm collaboration, but does not mention manufacturing or transferable models to manufacturing."
F5NKKBTR,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
F6EHSW4S,Include,,100,The abstract discusses federated learning in an industrial application.
F7IKEK3D,Include,,100,The abstract explicitly discusses the application of FL in manufacturing.
F7IXZZYV,Exclude,E2,100,"The abstract discusses wireless mesh networks and 6G-enabled scenarios, which is outside the manufacturing industry."
F97WQG9V,Exclude,E2,100,"The abstract discusses IIoT security in various sectors including manufacturing, but the focus is on a specific security system and not federated learning in manufacturing."
F98R4UDL,Exclude,E2,100,"The abstract discusses Industrial IoT (IIoT) and edge computing, but does not mention federated learning in manufacturing."
F9JCUCK8,Exclude,E2,80,"The abstract discusses an application of federated learning in IIoT networks, which is outside the manufacturing industry."
FAUF3ZGI,Exclude,E2,100,"The abstract itself provides clear evidence for E2: FL application outside manufacturing (healthcare, finance, etc.)"
FBJTPYFX,Exclude,E2,100,The abstract discusses AES and its applications outside manufacturing.
FBM6CCWT,Exclude,E2,100,"The abstract discusses a blockchain-VANET solution for Intelligent Transportation Systems, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
FBSDXDMI,Exclude,E2,100,"The abstract discusses Supply Chain Industry 4.0 in general, without any specific mention of federated learning in manufacturing."
FD9IS8P3,Exclude,E2,80,"The abstract discusses a decentralized knowledge sharing platform in the industrial Internet of Things (IIoT), which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
FDJYNIS6,Exclude,E2,100,"The abstract discusses a bibliometric analysis of Industry 5.0 research, which is outside the manufacturing industry."
FDM4UN43,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
FEWH39IU,Exclude,E2,100,"The abstract explicitly states that the federated learning application is in IoT networks, which is outside manufacturing."
FFHW3ZC8,Include,,80,The abstract mentions federated learning being applied to manufacturing (microelectromechanical systems foundry and predictive maintenance scenario) which is within the review scope.
FGK5V96K,Exclude,E2,100,"The abstract discusses a blockchain-enabled IoT system for storing and protecting IoT data, which is outside the manufacturing domain."
FHI3GH9V,Exclude,E2,100,"The abstract discusses blockchain technology and its application in industrial procurement processes, which is outside the scope of manufacturing unless they explicitly discuss transferable models to manufacturing"
